ClassID,ClassName,SubClassName,Nation,Type,SubType,Existance,ClassLaidDown,StandardDisplacement,FullDisplacement,Length,Breadth,Draught,Engines,ShaftHorsePower,SubmergedShipHorsePower,Fuel,Speed,CruiseSpeed,SubmergedSpeed,SubmergedCruiseSpeed,Range,SubmergedRange,DivingDepth,MainGun,MainBroadside,MainGunTotal,SecondaryGun,SecondaryBroadside,SecondaryGunTotal,MainTorpedoLauncher,MainTorpedoLauncherType,MainTorpedoTubeMax,MainTorpedoTubeTotal,MainTorpedoCount,SecondaryTorpedoLauncher,SecondaryTorpedoLauncherType,SecondaryTorpedoTubeMax,SecondaryTorpedoTubeTotal,SecondaryTorpedoCount,ArmorBeltMat,ArmorBelt,ArmorBeltAngle,ArmorDeck,FlightDeckArea,HangarArea,Catapults,HasSkiJump,Compliment,Source
dd-epervier,Aigle Class,Epervier Class,france,Escort,Destroyer,Built,1930-08-01,2441,3410,122.4,11.8,4.97,Geared Turbine,64000,0,Oil,36,18,0,0,3650,0,0,139/40 M1927,5,5,,0,0,550mm,Mount,5,7,7,,,0,0,0,,0,0,0,,,,FALSE,230,http://www.navypedia.org/ships/france/fr_dd_aigle.htm
dd-le-fantasque,Le Fantasque Class,Le Fantasque Class,france,Escort,Destroyer,Built,1931-11-01,2569,3380,125.4,12.5,5.01,Geared Turbine,74000,0,Oil,37,14,0,0,3000,0,0,139/50 M1929,5,5,,0,0,550mm,Mount,6,9,9,,,0,0,0,,0,0,0,,,,FALSE,210,http://www.navypedia.org/ships/france/fr_dd_le_fantasque.htm
dd-mogador,Mogador Class,Mogador Class,france,Escort,Destroyer,Built,1934-12-01,2884,4018,131,12.7,4.57,Geared Turbine,92000,0,Oil,39,15,0,0,4200,0,0,139/50 M1934,8,8,,0,0,550mm,Mount,5,10,10,,,0,0,0,,0,0,0,,,,FALSE,264,http://www.navypedia.org/ships/france/fr_dd_mogador.htm
dd-le-hardi,Le Hardi Class,Le Hardi Class,france,Escort,Destroyer,Built,1936-05-01,1772,2577,111.6,11.1,4.2,Geared Turbine,58000,0,Oil,37,25,0,0,1900,0,0,130/45 M1932,6,6,,0,0,550mm,Mount,5,7,7,,,0,0,0,,0,0,0,,,,FALSE,187,http://www.navypedia.org/ships/france/fr_dd_le_hardi.htm
dd-l-intrepide,Le Hardi Class,L'Intrepide Class,france,Escort,Destroyer,Cancelled,1939-01-01,2215,2929,118.6,11.9,4.2,Geared Turbine,62000,0,Oil,35,25,0,0,1900,0,0,130/45 M1932,6,6,,0,0,550mm,Mount,6,6,6,,,0,0,0,,0,0,0,,,,FALSE,187,http://www.navypedia.org/ships/france/fr_dd_le_hardi.htm
dd-desaix,Z 1934 A Class,Desaix Class,france,Escort,Destroyer,Captured,1946-02-01,2171,3110,114.4,11.3,4.23,Geared Turbine,70000,0,Oil,38.2,19,0,0,1825,0,0,128/45 SK C/34,5,5,,0,0,533mm,Mount,8,8,16,,,0,0,0,,0,0,0,,,,FALSE,315,http://www.navypedia.org/ships/france/fr_dd_desaix.htm
dd-hoche,Z 1936 A Class,Hoche Class,france,Escort,Destroyer,Captured,1946-02-01,2543,3543,121.9,12,4.62,Geared Turbine,70000,0,Oil,38.5,19,0,0,2500,0,0,150/48 SK C/36,4,4,,0,0,533mm,Mount,8,8,16,,,0,0,0,,0,0,0,,,,FALSE,330,http://www.navypedia.org/ships/france/fr_dd_hoche.htm
dd-marceau,Z 1936 AM Class,Marceau Class,france,Escort,Destroyer,Captured,1946-02-01,2657,3691,121.9,12,3.92,Geared Turbine,70000,0,Oil,38.5,19,0,0,2950,0,0,150/48 SK C/36,3,3,105/45 SK C/32,1,1,533mm,Mount,8,8,16,,,0,0,0,,0,0,0,,,,FALSE,332,http://www.navypedia.org/ships/france/fr_dd_marceau.htm
dd-jurien-de-la-graviere,Soldati Class,Jurien de la Graviere Class,france,Escort,Destroyer,Captured,1948-07-15,1830,2460,101.6,10.2,3.5,Geared Turbine,48000,0,Oil,38,20,0,0,2200,0,0,120/50 1926,4,4,,0,0,533mm,Mount,3,3,,,,0,0,0,,0,0,0,,,,FALSE,200,http://www.navypedia.org/ships/france/fr_dd_jurien_de_la_graviere.htm
dd-d-estaing,Alfredo Oriani Class,D'Estaing Class,france,Escort,Destroyer,Captured,1948-08-08,1675,2254,101.6,10.2,3.42,Geared Turbine,48000,0,Oil,38,18,0,0,2190,0,0,120/50 1926,4,4,,0,0,533mm,Mount,3,3,,,,0,0,0,,0,0,0,,,,FALSE,206,http://www.navypedia.org/ships/france/fr_dd_destaing.htm
dd-surcouf,Surcouf Class,Surcouf Class,france,Escort,Destroyer,Built,1951-07-01,2750,3740,148,15.5,7.25,Geared Turbine,63000,0,Oil,34,18,0,0,5100,0,0,127/54 M1948,6,6,,0,0,550mm,Mount,6,12,18,,,0,0,0,,0,0,0,,,,FALSE,355,http://www.navypedia.org/ships/france/fr_dd_suffren.htm
ff-le-corse,Le Corse Class,Le Corse Class,france,Escort,Frigate,Built,1952-03-15,1250,1702,95.1,10.3,4.3,Geared Turbine,20000,0,Oil,28,15,0,0,4000,0,0,,6,6,,0,0,550mm,Mount,6,12,24,,,0,0,0,,0,0,0,,,,FALSE,174,http://www.navypedia.org/ships/france/fr_es_le_corse.htm
ff-le-normand,Le Normand Class,Le Normand Class,france,Escort,Frigate,Built,1953-07-01,1250,1702,95.1,10.3,4.3,Geared Turbine,20000,0,Oil,28,15,0,0,4500,0,0,,6,6,,0,0,550mm,Mount,6,12,24,,,0,0,0,,0,0,0,,,,FALSE,175,http://www.navypedia.org/ships/france/fr_es_le_normand.htm
dd-duperre,Duperre Class,Duperre Class,france,Escort,Destroyer,Built,1954-09-01,2750,3740,128.6,12.7,5.4,Geared Turbine,63000,0,Oil,34,18,0,0,5000,0,0,127/54 M1948,6,6,,0,0,550mm,Mount,3,6,12,,,0,0,0,,0,0,0,,,,FALSE,346,http://www.navypedia.org/ships/france/fr_dd_duperre.htm
ff-l-alsacien,Le Normand Class,L'Alsacien Class,france,Escort,Frigate,Built,1956-07-02,1250,1702,95.1,10.3,4.3,Geared Turbine,20000,0,Oil,28,15,0,0,4500,0,0,,4,4,,0,0,550mm,Mount,6,12,12,,,0,0,0,,0,0,0,,,,FALSE,175,http://www.navypedia.org/ships/france/fr_es_le_normand.htm
ff-commandant-riviere,Commandant Riviere Class,Commandant Riviere Class,france,Escort,Frigate,Built,1957-04-01,1750,2230,98,11.5,4.3,Diesel,16000,0,Diesel,25,16,0,0,7500,0,0,,3,3,,0,0,550mm,Mount,3,6,6,,,0,0,0,,0,0,0,,,,FALSE,166,http://www.navypedia.org/ships/france/fr_es_commandant_riviere.htm
ddg-la-galissonniere,La Galissonniere Class,La Galissonniere Class,france,Escort,Guided Missile Destroyer,Built,1958-11-04,2750,3740,132.8,12.7,5.4,Geared Turbine,63000,0,Oil,34,18,0,0,5000,0,0,,2,2,,0,0,550mm,Mount,3,6,12,,,0,0,0,,0,0,0,,,,FALSE,333,http://www.navypedia.org/ships/france/fr_dd_la_galissoniere.htm
ff-balny,Balny Class,Balny Class,france,Escort,Frigate,Built,1960-03-01,1650,1950,98,11.5,4.3,CODAG,18700,0,Gas Oil + Diesel,26,12,0,0,8000,0,0,,3,3,,0,0,550mm,Mount,3,6,6,,,0,0,0,,0,0,0,,,,FALSE,166,http://www.navypedia.org/ships/france/fr_es_commandant_riviere.htm
ddg-suffren,Suffren Class (1962),Suffren Class (1962),france,Escort,Guided Missile Destroyer,Built,1962-12-01,5090,6090,148,15.5,7.25,Geared Turbine,72500,0,Oil,34,18,0,0,5100,0,0,,2,2,,0,0,550mm,Mount,2,4,10,,,0,0,0,,0,0,0,,,,FALSE,355,http://www.navypedia.org/ships/france/fr_dd_suffren.htm
ddg-aconit,Aconit Class,Aconit Class,france,Escort,Guided Missile Destroyer,Built,1968-03-22,3500,3900,127,13.4,5.8,Geared Turbine,28650,0,Oil,27,15,0,0,5000,0,0,,2,2,,0,0,550mm,Mount,2,4,10,,,0,0,0,,0,0,0,,,,FALSE,228,http://www.navypedia.org/ships/france/fr_dd_aconit.htm
ddg-tourville,Tourville Class,Tourville Class,france,Escort,Guided Missile Destroyer,Built,1970-04-06,4650,5885,142,15.3,5.7,Geared Turbine,54400,0,Oil,32,18,0,0,4500,0,0,,3,3,,0,0,550mm,Mount,1,2,10,,,0,0,0,,0,0,0,,,,FALSE,282,http://www.navypedia.org/ships/france/fr_dd_tourville.htm
fsg-d-estinne-d-orves,D'Estienne d'Orves Class,D'Estienne d'Orves Class,france,Escort,Guided Missile Corvette,Built,1972-09-01,1100,1250,76,10.3,5.3,Diesel,12000,0,Diesel,23.5,15,0,0,4500,0,0,,1,1,,0,0,550mm,Mount,2,4,4,,,0,0,0,,0,0,0,,,,FALSE,105,http://www.navypedia.org/ships/france/fr_es_la_destienne_dorves.htm
ddg-georges-leygues,Georges Leygues Class,Georges Leygues Class,france,Escort,Guided Missile Destroyer,Built,1974-09-16,3600,4500,129,14,5.5,CODOG,52000,0,Gas Oil,30,15,0,0,10000,0,0,,1,1,,0,0,550mm,Mount,1,2,10,,,0,0,0,,0,0,0,,,,FALSE,216,http://www.navypedia.org/ships/france/fr_dd_georges_leygues.htm
ddg-cassard,Cassard Class,Cassard Class,france,Escort,Guided Missile Destroyer,Built,1982-09-03,4230,4730,129,14,4.2,Diesel,42300,0,Diesel,29.6,17,0,0,8000,0,0,,1,1,,0,0,550mm,Mount,1,2,10,,,0,0,0,,0,0,0,,,,FALSE,225,http://www.navypedia.org/ships/france/fr_dd_cassard.htm
fsg-floreal,Floreal Class,Floreal Class,france,Escort,Guided Missile Corvette,Built,1990-04-02,2600,2950,85.2,14,4.4,Diesel,8800,0,Diesel,20,15,0,0,10000,0,0,,1,1,,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,,FALSE,89,http://www.navypedia.org/ships/france/fr_es_floreal.htm
ff-la-fayette,La Fayette Class,La Fayette Class,france,Escort,Guided Missile Frigate,Built,1990-12-15,3200,3600,115,13.6,4.1,Diesel,21000,0,Diesel,25,15,0,0,7000,0,0,,1,1,,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,,FALSE,153,http://www.navypedia.org/ships/france/fr_es_la_fayette.htm
ddg-forbin,Forbin Class,Forbin Class,france,Escort,Guided Missile Destroyer,Built,2004-01-15,5600,7050,141.7,17.9,8,CODOG,62560,0,Gas Oil,30,18,0,0,7000,0,0,,2,2,,0,0,324mm,Mount,1,2,24,,,0,0,0,,0,0,0,,,,FALSE,195,http://www.navypedia.org/ships/france/fr_dd_forbin.htm
ddg-aquitaine,Aquitaine Class,Aquitaine Class,france,Escort,Guided Missile Destroyer,Built,2007-12-15,4500,6040,129,18,7.5,CODLOG,43520,0,Gas Oil / Diesel,27,15,0,0,6000,0,0,,1,1,,0,0,324mm,Mount,2,4,19,,,0,0,0,,0,0,0,,,,FALSE,108,http://www.navypedia.org/ships/france/fr_dd_aquitaine.htm
ddg-alsace,Aquitaine Class,Alsace Class,france,Escort,Guided Missile Destroyer,Built,2016-01-01,4500,6040,129,18,7.5,CODLOG,43520,0,Gas Oil / Diesel,27,15,0,0,6000,0,0,,1,1,,0,0,324mm,Mount,2,4,19,,,0,0,0,,0,0,0,,,,FALSE,108,http://www.navypedia.org/ships/france/fr_dd_aquitaine.htm
ss-gymnote,Gymnote Class,Gymnote Class,france,Submarine,Coastal Submarine,Built,1887-04-20,30,31,17.8,1.8,1.68,Electric Motor,33,33,Battery,7.3,5,4.3,4.3,65,25,20,,0,0,,0,0,356mm,Collar,2,2,2,,,0,0,0,,0,0,0,,,,FALSE,5,http://www.navypedia.org/ships/france/fr_ss_gymnote.htm
ss-gustave-zede-1889,Gustave Zede Class (1889),Gustave Zede Class (1889),france,Submarine,Coastal Submarine,Built,1889-01-01,266,272,48.5,3.2,3.2,Electric Motor,208,208,Battery,9.2,5.5,6.5,4.5,85,55,30,,0,0,,0,0,450mm,Fixed,1,1,3,,,0,0,0,,0,0,0,,,,FALSE,19,http://www.navypedia.org/ships/france/fr_ss_gustave_zede94.htm
ss-morse,Morse Class,Morse Class,france,Submarine,Coastal Submarine,Built,1897-01-01,143,149,36.5,2.7,2.8,Electric Motor,284,284,Battery,7.3,4.3,5.5,,90,,30,,0,0,,0,0,450mm,Fixed,1,1,3,,,0,0,0,,0,0,0,,,,FALSE,13,http://www.navypedia.org/ships/france/fr_ss_morse.htm
ss-narval-fra,Narval Class (1898),Narval Class (1898),france,Submarine,Coastal Submarine,Built,1898-01-01,117,202,34,3.8,1.8,3C-EE Electric,220,80,Oil,9.9,8.8,5.3,2.8,345,58,30,,0,0,,0,0,450mm,Collar,4,4,4,,,0,0,0,,0,0,0,,,,FALSE,13,http://www.navypedia.org/ships/france/fr_ss_narval00.htm
ss-francais,Francais Class,Francais Class,france,Submarine,Coastal Submarine,Built,1900-01-01,147,160,36.7,2.7,2.8,Electric Motor,307,307,Battery,10.1,6,8.3,4.3,135,97,30,,0,0,,0,0,450mm,Fixed,1,1,,450mm,Collar,2,2,2,,0,0,0,,,,FALSE,13,http://www.navypedia.org/ships/france/fr_ss_francais.htm
ss-sirene-1900,Sirene Class (1900),Sirene Class (1900),france,Submarine,Coastal Submarine,Built,1900-05-01,157,213,32.5,3.9,2.5,3C-EE Electric,250,100,Oil,9.8,7,5.8,3.8,600,55,30,,0,0,,0,0,450mm,Collar,4,4,4,,,0,0,0,,0,0,0,,,,FALSE,13,http://www.navypedia.org/ships/france/fr_ss_sirene02.htm
ss-farfadet,Farfadet Class,Farfadet Class,france,Submarine,Coastal Submarine,Built,1900-06-01,185,202,41.3,2.9,2.6,Electric Motor,183,183,Battery,6.1,5.3,4.3,4.3,115,28,30,,0,0,,0,0,450mm,Collar,4,4,4,,,0,0,0,,0,0,0,,,,FALSE,16,http://www.navypedia.org/ships/france/fr_ss_farfadet.htm
ss-aigrette,Aigrette Class,Aigrette Class,france,Submarine,Coastal Submarine,Built,1903-01-01,178,253,35.9,4.04,2.63,Diesel Electric,150,130,Diesel,9.3,8,6.2,3.8,1300,65,30,,0,0,,0,0,450mm,Fixed,2,2,2,450mm,Collar,2,2,2,,0,0,0,,,,FALSE,14,http://www.navypedia.org/ships/france/fr_ss_aigrette.htm
ss-naiade,Naiade Class,Naiade Class,france,Submarine,Coastal Submarine,Built,1903-01-01,71,74,23.7,2.2,2.6,Petrol Electric,57,95,Petrol,7.2,5.5,6,4.1,200,30,30,,0,0,,0,0,450mm,Collar,2,2,2,,,0,0,0,,0,0,0,,,,FALSE,12,http://www.navypedia.org/ships/france/fr_ss_naiade.htm
ss-omega,Omega Class,Omega Class,france,Submarine,Submarine,Built,1903-01-01,306,409,48.9,4.2,2.8,3C-EE Electric,350,230,Oil,10.2,8,6,5,1070,45,30,,0,0,,0,0,450mm,Fixed,2,2,2,450mm,Collar,2,2,4,,0,0,0,,,,FALSE,22,http://www.navypedia.org/ships/france/fr_ss_omega.htm
ss-z,Z Class,Z Class,france,Submarine,Coastal Submarine,Built,1903-03-01,202,222,41.3,3,2.8,Diesel Electric,190,,Diesel,9,5,7.1,4,500,45,30,,0,0,,0,0,450mm,Fixed,2,2,,,,0,0,0,,0,0,0,,,,FALSE,16,http://www.navypedia.org/ships/france/fr_ss_z.htm
ss-x-fra,X Class (1903),X Class (1903),france,Submarine,Coastal Submarine,Built,1903-09-01,168,179,37,3.1,2.4,Petrol Electric,260,230,Petrol,8.4,8.4,6.1,4.5,170,60,30,,0,0,,0,0,450mm,Fixed,1,1,3,450mm,Collar,2,3,3,,0,0,0,,,,FALSE,15,http://www.navypedia.org/ships/france/fr_ss_x.htm
ss-emeraude,Emeraude Class,Emeraude Class,france,Submarine,Submarine,Built,1903-10-01,392,425,44.9,3.9,3.6,Diesel Electric,600,200,Diesel,11.5,7.3,9.2,5,2000,100,40,,0,0,,0,0,450mm,Fixed,4,6,,,,0,0,0,,0,0,0,,,,FALSE,21,http://www.navypedia.org/ships/france/fr_ss_emeraude08.htm
ss-y,Y Class,Y Class,france,Submarine,Coastal Submarine,Cancelled,1904-01-01,213,226,44.9,3,2.8,Diesel,250,0,Diesel,10,,6,,,,30,,0,0,,0,0,450mm,Fixed,2,2,3,450mm,Collar,2,3,3,,0,0,0,,,,FALSE,15,http://www.navypedia.org/ships/france/fr_ss_y.htm
ss-circe-1905,Circe Class (1905),Circe Class (1905),france,Submarine,Submarine,Built,1905-01-01,351,491,47.1,4.9,3,Diesel Electric,630,460,Diesel,11.9,8,7.7,3.5,2160,98,40,,1,1,,0,0,450mm,Collar,6,6,6,,,0,0,0,,0,0,0,,,,FALSE,22,http://www.navypedia.org/ships/france/fr_ss_circe09.htm
ss-emeraude-mod,Emeraude Class (Modified),Emeraude Class (Modified),france,Submarine,Submarine,Cancelled,1905-10-01,425,500,54.9,3.9,,Diesel Electric,600,200,Diesel,11.5,,9,,,,40,,0,0,,0,0,450mm,Fixed,4,6,,,,0,0,0,,0,0,0,,,,FALSE,,http://www.navypedia.org/ships/france/fr_ss_mod_emeraude.htm
ss-brumaire,Brumaire Class,Brumaire Class,france,Submarine,Submarine,Built,1906-01-01,397,551,52.1,5.14,3.1,Diesel Electric,840,660,Diesel,13,10,8.8,5,1700,84,40,,0,0,,0,0,450mm,Fixed,1,1,2,450mm,Collar,4,6,6,,0,0,0,,,,FALSE,29,http://www.navypedia.org/ships/france/fr_ss_brumaire.htm
ss-pluviose,Pluviose Class,Pluviose Class,france,Submarine,Submarine,Built,1906-01-01,398,550,51.1,4.9,3,3C-EE Electric,700,450,Oil,12,9,8,5,1500,50,40,,0,0,,0,0,450mm,Fixed,1,1,2,450mm,Collar,4,6,6,,0,0,0,,,,FALSE,24,http://www.navypedia.org/ships/france/fr_ss_pluviose.htm
ss-charles-brun,Charles Brun Class,Charles Brun Class,france,Submarine,Submarine,Cancelled,1907-01-01,356,450,44,4,3.3,3C-EE,1300,,Oil,13.5,,7.2,,,0,40,,0,0,,0,0,450mm,Fixed,1,1,2,450mm,Collar,2,4,4,,0,0,0,,,,FALSE,24,http://www.navypedia.org/ships/france/fr_ss_charles_brun.htm
ss-archimede,Archimede Class (1908),Archimede Class (1908),france,Submarine,Submarine,Built,1908-01-01,598,811,60.5,5.6,4.1,3C-EE Electric,1700,1230,Oil,14.9,10,11,4.5,1160,100,40,,0,0,,0,0,450mm,Fixed,1,1,2,450mm,Collar,4,6,6,,0,0,0,,,,FALSE,26,http://www.navypedia.org/ships/france/fr_ss_archimede.htm
ss-mariotte,Mariotte Class,Mariotte Class,france,Submarine,Submarine,Built,1908-03-01,531,627,64.7,4.3,3.8,Diesel Electric,1400,1000,Diesel,14.3,10,11.7,5,1050,100,40,,0,0,,0,0,450mm,Fixed,4,4,6,450mm,Collar,2,2,2,,0,0,0,,,,FALSE,29,http://www.navypedia.org/ships/france/fr_ss_mariotte.htm
ss-amiral-bourgois,Amiral Bourgois Class,Amiral Bourgois Class,france,Submarine,Submarine,Built,1908-05-01,556,735,56.2,5.5,3.6,Diesel Electric,1400,1000,Diesel,13.9,10,8.7,5,2500,100,40,,0,0,,0,0,450mm,Fixed,2,2,,,,0,0,0,,0,0,0,,,,FALSE,25,http://www.navypedia.org/ships/france/fr_ss_amiral_bourgois.htm
ss-clorinde,Clorinde Class,Clorinde Class,france,Submarine,Submarine,Built,1910-11-01,413,567,53.9,5.1,3.4,Diesel Electric,800,700,Diesel,13,10,9,5,1300,100,40,,0,0,,0,0,450mm,Collar,8,8,8,,,0,0,0,,0,0,0,,,,FALSE,29,http://www.navypedia.org/ships/france/fr_ss_clorinde.htm
ss-amphitrite,Amphitrite Class,Amphitrite Class,france,Submarine,Submarine,Built,1911-01-01,414,609,53.9,5.4,3.3,Diesel Electric,800,700,Diesel,13,10,9.5,5,1300,100,40,,0,0,,0,0,450mm,Collar,8,8,8,,,0,0,0,,0,0,0,,,,FALSE,29,http://www.navypedia.org/ships/france/fr_ss_amphitrite.htm
ss-gustave-zede,Gustave Zede Class,Gustave Zede Class,france,Submarine,Submarine,Built,1911-02-01,849,1098,74,6,3.7,3C-EE Electric,3500,1640,Oil,17.6,10,11.4,5,1400,135,50,,0,0,,0,0,450mm,Fixed,2,2,4,450mm,Mount,2,6,6,,0,0,0,,,,FALSE,47,http://www.navypedia.org/ships/france/fr_ss_gustave_zede.htm
ss-nereide,Nereide Class,Nereide Class,france,Submarine,Submarine,Built,1911-07-01,820,1047,74,6,3.7,Diesel Electric,2400,1640,Diesel,17.3,10,10.5,4,3120,90,50,,0,0,,0,0,450mm,Fixed,2,2,4,450mm,Mount,2,6,6,,0,0,0,,,,FALSE,47,http://www.navypedia.org/ships/france/fr_ss_gustave_zede.htm
ss-antigone,Armide Class,Antigone Class,france,Submarine,Submarine,Bought,1912-06-01,457,670,56.2,5.2,3,Diesel Electric,2200,900,Diesel,17.5,11,11,5,2600,160,50,,1,1,,0,0,450mm,Fixed,4,4,6,,,0,0,0,,0,0,0,,,,FALSE,31,http://www.navypedia.org/ships/france/fr_ss_armide.htm
ss-armide,Armide Class,Armide Class,france,Submarine,Submarine,Built,1912-06-01,457,670,56.2,5.2,3,Diesel Electric,2200,900,Diesel,17.5,11,11,5,2600,160,50,,1,1,,0,0,450mm,Fixed,4,4,6,450mm,Collar,2,2,2,,0,0,0,,,,FALSE,31,http://www.navypedia.org/ships/france/fr_ss_armide.htm
ss-bellone,Bellone Class,Bellone Class,france,Submarine,Submarine,Built,1912-12-01,523,788,60.6,5.4,3.5,Diesel Electric,1640,800,Diesel,14.7,10,9.5,5,2300,100,50,,1,1,,0,0,450mm,Collar,8,8,8,,,0,0,0,,0,0,0,,,,FALSE,38,http://www.navypedia.org/ships/france/fr_ss_bellone.htm
ss-diane-1912,Diane Class (1912),Diane Class (1912),france,Submarine,Submarine,Built,1912-12-01,633,891,68,5.5,3.7,Diesel Electric,1800,1400,Diesel,17,10,11.5,5,2500,130,50,,0,0,,0,0,450mm,Fixed,4,6,6,450mm,Collar,4,4,4,,0,0,0,,,,FALSE,43,http://www.navypedia.org/ships/france/fr_ss_diane.htm
ss-lagrange,Lagrange Class,Lagrange Class,france,Submarine,Submarine,Built,1913-01-01,950,1318,75.2,6.3,3.6,Diesel Electric,2600,1640,Diesel,16.5,10,11,5,4300,125,50,,2,2,,0,0,450mm,Fixed,4,6,8,450mm,Collar,2,2,2,,0,0,0,,,,FALSE,47,http://www.navypedia.org/ships/france/fr_ss_lagrange.htm
ss-dupuy-de-lome,Dupuy de Lome Class,Dupuy de Lome Class,france,Submarine,Submarine,Built,1913-03-01,833,1287,75,6.4,3.6,3C-EE Electric,3500,1640,Oil,17,10,11,5,2350,125,50,,1,1,,1,1,450mm,Fixed,2,4,4,450mm,Collar,4,4,4,,0,0,0,,,,FALSE,43,http://www.navypedia.org/ships/france/fr_ss_dupuy_de_lome.htm
ss-joessel,Joessel Class,Joessel Class,france,Submarine,Submarine,Built,1913-11-01,870,1247,74,6.4,3.6,Diesel Electric,2700,1640,Diesel,16.5,10,11,5,4300,125,50,,2,2,,0,0,450mm,Fixed,4,6,8,450mm,Collar,2,2,2,,0,0,0,,,,FALSE,47,http://www.navypedia.org/ships/france/fr_ss_joessel.htm
ss-delfin-fra,Delfin Class,Delfin Class,france,Submarine,Submarine,Captured,1916-12-01,310,460,50,4.7,2.7,Diesel Electric,720,460,Diesel,13,,8.5,,,,50,,0,0,,0,0,450mm,Fixed,1,1,2,450mm,Collar,4,4,4,,0,0,0,,,,FALSE,24,http://www.navypedia.org/ships/france/fr_ss_delfin.htm
ss-o-byrne,O'Byrne Class,O'Byrne Class,france,Submarine,Coastal Submarine,Built,1917-04-01,342,513,52.4,4.7,2.7,Diesel Electric,1020,400,Diesel,14,10,8,5,1850,55,50,,1,1,,0,0,450mm,Fixed,4,4,4,,,0,0,0,,0,0,0,,,,FALSE,25,http://www.navypedia.org/ships/france/fr_ss_obyrne.htm
ss-maurice-callot,Maurice Callot Class,Maurice Callot Class,france,Submarine,Minelaying Submarine,Built,1917-05-01,931,1298,75.5,6.7,3.5,Diesel Electric,2900,1640,Diesel,16.5,11,10.5,5,2800,118,50,,1,1,,0,0,450mm,Fixed,4,6,8,,,0,0,0,,0,0,0,,,,FALSE,48,http://www.navypedia.org/ships/france/fr_ss_maurice_callot.htm
ss-pierre-chailley,Pierre Chailley Class,Pierre Chailley Class,france,Submarine,Minelaying Submarine,Built,1917-05-01,884,1191,70,7.5,4,Diesel Electric,1800,1400,Diesel,13.7,11,8.5,5,2800,80,50,,1,1,,0,0,450mm,Fixed,4,4,4,,,0,0,0,,0,0,0,,,,FALSE,44,http://www.navypedia.org/ships/france/fr_ss_pierre_chailley.htm
ss-roland-morillot-1917,UB II Class,Roland Morillot Class (1917),france,Submarine,Coastal Submarine,Captured,1917-08-01,265,292,36.1,4.36,3.66,Diesel Electric,284,280,Diesel,9.2,5,5.8,4,7200,45,50,,1,1,,0,0,500mm,Fixed,2,2,6,,,0,0,0,,0,0,0,,,,FALSE,23,http://www.navypedia.org/ships/france/fr_ss_roland_morillot.htm
ss-rene-audry,U117 Class,Rene Audry Class,france,Submarine,Submarine Cruiser,Captured,1918-11-01,1164,1512,81.5,7.42,4.22,Diesel Electric,2400,1200,Diesel,14.7,8,7,4.5,13900,35,75,,1,1,,0,0,500mm,Fixed,4,4,14,,,0,0,0,,0,0,0,,,,FALSE,40,http://www.navypedia.org/ships/france/fr_ss_rene_audry.htm
ss-halbronn,U139 Class,Halbronn Class,france,Submarine,Submarine Cruiser,Captured,1918-11-01,1930,2483,92,9.12,5.27,Diesel Electric,3750,1780,Diesel,15.3,8,7.6,4.5,17750,53,75,,2,2,,0,0,500mm,Fixed,4,6,24,,,0,0,0,,0,0,0,,,,FALSE,62,http://www.navypedia.org/ships/france/fr_ss_halbronn.htm
ss-jean-autric,U93 Class,Jean Autric Class,france,Submarine,Submarine,Captured,1918-11-01,798,1000,71.6,6.3,3.9,Diesel Electric,2400,1200,Diesel,16.4,8,8.4,5,9280,50,50,,1,1,,1,1,500mm,Fixed,4,6,16,,,0,0,0,,0,0,0,,,,FALSE,36,http://www.navypedia.org/ships/france/fr_ss_jean_autric.htm
ss-pierre-marrast,U93 Class,Pierre Marrast Class,france,Submarine,Submarine,Captured,1918-11-01,821,1002,71.6,6.3,3.88,Diesel Electric,2400,1230,Diesel,16.2,8,8.2,5,8500,50,50,,2,2,,0,0,500mm,Fixed,4,6,16,,,0,0,0,,0,0,0,,,,FALSE,39,http://www.navypedia.org/ships/france/fr_ss_pierre_marrast.htm
ss-trinite-schillemans,UB III Class,Trinite-Schillemans Class,france,Submarine,Coastal Submarine,Captured,1918-11-01,510,640,55.5,5.76,3.73,Diesel Electric,1100,788,Diesel,13,6,7.4,4,7120,55,75,,1,1,,0,0,500mm,Fixed,4,5,10,,,0,0,0,,0,0,0,,,,FALSE,34,http://www.navypedia.org/ships/france/fr_ss_trinite_schillemans.htm
ss-victor-reveille,UE1 Class,Victor Reveille Class,france,Submarine,Minelaying Submarine,Captured,1918-11-01,755,832,56.8,5.9,4.86,Diesel Electric,800,800,Diesel,9.6,7,7.9,4,7880,83,50,,1,1,,0,0,500mm,Fixed,1,2,4,,,0,0,0,,0,0,0,,,,FALSE,32,http://www.navypedia.org/ships/france/fr_ss_victor_reveille.htm
ss-curie-1919,Brumaire Class,Curie Class (1919),france,Submarine,Submarine,Captured,1919-07-01,425,554,52.1,5.14,3.1,Diesel Electric,900,560,Diesel,13.5,10,7,2,2300,150,40,,1,1,,0,0,450mm,Fixed,1,1,2,450mm,Collar,4,6,6,,0,0,0,,,,FALSE,29,http://www.navypedia.org/ships/france/fr_ss_brumaire.htm
