FittingID,BatteryID,AmmoID,BatteryRole,BatteryIndex
bc_renown_1936|1944,40-cp-markv_x3-rr,40-he-2pdr,AA Battery,4
bc_renown_1936|1944,20-p-markv_x20-renown,20-he-uk,AA Battery,5
bc_renown_1936|1944,20-p-mark1_x26-renown,20-he-uk,AA Battery,5
bc_renown_1936|1944,533-tt-twin_x4,,,
bc_renown_1936|1944,533-tt-hull_x2-side,,,
bc_renown_1936|1944,placeholder_torpedo,,,
bc_renown_1936|1945,381-ag-markii_aby,381-apc-markia,Primary Gun,1
bc_renown_1936|1945,114-ag-markii-bd_x4,114-he-uk,Secondary Gun,2
bc_renown_1936|1945,40-cp-markvii_x1-turret,40-he-2pdr,AA Battery,4
bc_renown_1936|1945,40-cp-markv_x3-rr,40-he-2pdr,AA Battery,4
bc_renown_1936|1945,20-p-markv_x20-renown,20-he-uk,AA Battery,5
bc_renown_1936|1945,20-p-mark1_x26-renown,20-he-uk,AA Battery,5
bc_renown_1936|1945,533-tt-hull_x2-side,,,
bc_renown_1936|1945,placeholder_torpedo,,,
bc_tiger,343-ag-markii**_abxy,343-apc-markia,Primary Gun,1
bc_tiger,152-c-pviii_x12,152-cpbc-2crh,Secondary Gun,2
bc_tiger,76-cp-ha-markii_x2-forward,76-he-uk-early,AA Battery,3
bc_tiger,533-tt-hull_x4-side,,,
bc_tiger,placeholder_torpedo,,,
bc_tiger|1922,343-ag-markii**_abxy,343-apc-markia,Primary Gun,1
bc_tiger|1922,152-c-pviii_x12,152-cpbc-2crh,Secondary Gun,2
bc_tiger|1922,102-cp-ha-markiii_x4-fore,102-he-uk,AA Battery,3
bc_tiger|1922,533-tt-hull_x4-side,,,
bc_tiger|1922,placeholder_torpedo,,,
bc_queen_marry,343-ag-markii_abry,343-apc-markia,Primary Gun,1
bc_queen_marry,102-c-pii_x16,102-he-wwi-uk,Secondary Gun,2
bc_queen_marry,533-tt-hull_x2-side,,,
bc_queen_marry,placeholder_torpedo,,,
bc_queen_marry|1914,343-ag-markii_abry,343-apc-markia,Primary Gun,1
bc_queen_marry|1914,102-c-pii_x16,102-he-wwi-uk,Secondary Gun,2
bc_queen_marry|1914,76-cp-ha-markii_x1,76-he-uk-early,AA Battery,3
bc_queen_marry|1914,57-p-markic-ha_x1,57-he-aa-uk,AA Battery,4
bc_queen_marry|1914,533-tt-hull_x2-side,,,
bc_queen_marry|1914,placeholder_torpedo,,,
bc_lion,343-ag-markii-l_abqy,343-apc-markia,Primary Gun,1
bc_lion,102-c-pii_x16,102-he-wwi-uk,Secondary Gun,2
bc_lion,533-tt-hull_x2-side,,,
bc_lion,placeholder_torpedo,,,
bc_lion|1914,343-ag-markii-l_abqy,343-apc-markia,Primary Gun,1
bc_lion|1914,102-c-pii_x16,102-he-wwi-uk,Secondary Gun,2
bc_lion|1914,57-p-markic-ha_x1,57-he-aa-uk,AA Battery,3
bc_lion|1914,533-tt-hull_x2-side,,,
bc_lion|1914,placeholder_torpedo,,,
bc_lion|1915_1,343-ag-markii-l_abqy,343-apc-markia,Primary Gun,1
bc_lion|1915_1,102-c-pii_x16,102-he-wwi-uk,Secondary Gun,2
bc_lion|1915_1,76-cp-ha-markii_x1-aft,76-he-uk-early,AA Battery,3
bc_lion|1915_1,57-p-markic-ha_x1,57-he-aa-uk,AA Battery,4
bc_lion|1915_1,533-tt-hull_x2-side,,,
bc_lion|1915_1,placeholder_torpedo,,,
bc_lion|1915_7,343-ag-markii-l_abqy,343-apc-markia,Primary Gun,1
bc_lion|1915_7,102-c-pii_x16,102-he-wwi-uk,Secondary Gun,2
bc_lion|1915_7,76-cp-ha-markii_x2-fantail,76-he-uk-early,AA Battery,3
bc_lion|1915_7,533-tt-hull_x2-side,,,
bc_lion|1915_7,placeholder_torpedo,,,
bc_lion_1916,343-ag-markii-l_abqy,343-apc-markia,Primary Gun,1
bc_lion_1916,102-c-pii_x16,102-he-wwi-uk,Secondary Gun,2
bc_lion_1916,76-cp-ha-markii_x2-fore,76-he-uk-early,AA Battery,3
bc_lion_1916,533-tt-hull_x2-side,,,
bc_lion_1916,placeholder_torpedo,,,
bc_lion_1916|1917_pr,343-ag-markii-l_abqy,343-apc-markia,Primary Gun,1
bc_lion_1916|1917_pr,102-c-pii_x16,102-he-wwi-uk,Secondary Gun,2
bc_lion_1916|1917_pr,102-cp-ha-markii_x2-fore,102-he-wwi-uk,AA Battery,3
bc_lion_1916|1917_pr,533-tt-hull_x2-side,,,
bc_lion_1916|1917_pr,placeholder_torpedo,,,
bc_lion_1916|1919_pr,343-ag-markii-l_abqy,343-apc-markia,Primary Gun,1
bc_lion_1916|1919_pr,102-c-pii_x16,102-he-wwi-uk,Secondary Gun,2
bc_lion_1916|1919_pr,76-cp-ha-markii_x2-fore,76-he-uk-early,AA Battery,3
bc_lion_1916|1919_pr,40-p-markii_x2-aft,40-he-uk,AA Battery,4
bc_lion_1916|1919_pr,533-tt-hull_x2-side,,,
bc_lion_1916|1919_pr,placeholder_torpedo,,,
bc_lion_1916|1922_pr,343-ag-markii-l_abqy,343-apc-markia,Primary Gun,1
bc_lion_1916|1922_pr,102-c-pii_x16,102-he-wwi-uk,Secondary Gun,2
bc_lion_1916|1922_pr,76-cp-ha-markii_x2-fore,76-he-uk-early,AA Battery,3
bc_lion_1916|1922_pr,533-tt-hull_x2-side,,,
bc_lion_1916|1922_pr,placeholder_torpedo,,,
bc_indefatigable,305-ag-bviii_apsy-cf-2,305-apc-markvia-4crh,Primary Gun,1
bc_indefatigable,102-cp-pii_x16-ind,102-he-wwi-uk,Secondary Gun,2
bc_indefatigable,533-tt-hull_x3-aft,,,
bc_indefatigable,placeholder_torpedo,,,
bc_indefatigable|1914,305-ag-bviii_apsy-cf-2,305-apc-markvia-4crh,Primary Gun,1
bc_indefatigable|1914,102-cp-pii_x16-ind,102-he-wwi-uk,Secondary Gun,2
bc_indefatigable|1914,533-tt-hull_x3-aft,,,
bc_indefatigable|1914,placeholder_torpedo,,,
bc_indefatigable|1914_nz,305-ag-bviii_apsy-cf-2,305-apc-markvia-4crh,Primary Gun,1
bc_indefatigable|1914_nz,102-cp-pii_x16-ind,102-he-wwi-uk,Secondary Gun,2
bc_indefatigable|1914_nz,76-cp-ha-markii_x1,76-he-uk-early,AA Battery,3
bc_indefatigable|1914_nz,57-p-markic-ha_x1-aft,57-he-aa-uk,AA Battery,4
bc_indefatigable|1914_nz,533-tt-hull_x3-aft,,,
bc_indefatigable|1914_nz,placeholder_torpedo,,,
bc_indefatigable|1915,305-ag-bviii_apsy-cf-2,305-apc-markvia-4crh,Primary Gun,1
bc_indefatigable|1915,102-cp-pii_x16-ind,102-he-wwi-uk,Secondary Gun,2
bc_indefatigable|1915,76-cp-ha-markii_x1,76-he-uk-early,AA Battery,3
bc_indefatigable|1915,533-tt-hull_x2-side,,,
bc_indefatigable|1915,placeholder_torpedo,,,
bc_indefatigable|1915_nz,305-ag-bviii_apsy-cf-2,305-apc-markvia-4crh,Primary Gun,1
bc_indefatigable|1915_nz,102-cp-pii_x16,102-he-wwi-uk,Secondary Gun,2
bc_indefatigable|1915_nz,76-cp-ha-markii_x1,76-he-uk-early,AA Battery,3
bc_indefatigable|1915_nz,57-p-markic-ha_x1-aft,57-he-aa-uk,AA Battery,4
bc_indefatigable|1915_nz,533-tt-hull_x2-side,,,
bc_indefatigable|1915_nz,placeholder_torpedo,,,
bc_indefatigable_1916,305-ag-bviii_apsy-cf-2,305-apc-markvia-4crh,Primary Gun,1
bc_indefatigable_1916,102-cp-pii_x16-ind,102-he-wwi-uk,Secondary Gun,2
bc_indefatigable_1916,76-cp-ha-markii_x1,76-he-uk-early,AA Battery,3
bc_indefatigable_1916,533-tt-hull_x2-side,,,
bc_indefatigable_1916,placeholder_torpedo,,,
bc_indefatigable_1916|nz,305-ag-bviii_apsy-cf-2,305-apc-markvia-4crh,Primary Gun,1
bc_indefatigable_1916|nz,102-cp-pii_x16-ind,102-he-wwi-uk,Secondary Gun,2
bc_indefatigable_1916|nz,76-cp-ha-markii_x1,76-he-uk-early,AA Battery,3
bc_indefatigable_1916|nz,57-p-markic-ha_x1-aft,57-he-aa-uk,AA Battery,4
bc_indefatigable_1916|nz,533-tt-hull_x2-side,,,
bc_indefatigable_1916|nz,placeholder_torpedo,,,
bc_indefatigable_1917,305-ag-bviii_apsy-cf-2,305-apc-markvia-4crh,Primary Gun,1
bc_indefatigable_1917,102-cp-pii_x16-ind,102-he-wwi-uk,Secondary Gun,2
bc_indefatigable_1917,102-cp-ha-markii_x1-fantail,102-he-wwi-uk,AA Battery,3
bc_indefatigable_1917,76-cp-ha-markii_x1,76-he-uk-early,AA Battery,4
bc_indefatigable_1917,533-tt-hull_x2-side,,,
bc_indefatigable_1917,placeholder_torpedo,,,
bc_indefatigable_1919|nz,305-ag-bviii_apsy-cf-2,305-apc-markvia-4crh,Primary Gun,1
bc_indefatigable_1919|nz,102-cp-pii_x12-ind,102-he-wwi-uk,Secondary Gun,2
bc_indefatigable_1919|nz,102-cp-ha-markii_x1-fantail,102-he-wwi-uk,AA Battery,3
bc_indefatigable_1919|nz,40-p-markii_x2-aft,40-he-uk,AA Battery,4
bc_indefatigable_1919|nz,533-tt-hull_x2-side,,,
bc_indefatigable_1919|nz,placeholder_torpedo,,,
bc_indefatigable_1920|aus,305-ag-bviii_apsy-cf-2,305-apc-markvia-4crh,Primary Gun,1
bc_indefatigable_1920|aus,102-cp-pii_x16-ind,102-he-wwi-uk,Secondary Gun,2
bc_indefatigable_1920|aus,102-cp-ha-markiii_x2,102-he-uk,AA Battery,3
bc_indefatigable_1920|aus,533-tt-hull_x2-side,,,
bc_indefatigable_1920|aus,placeholder_torpedo,,,
bc_invincible,305-ag-bviii_apsy-cf,305-apc-markvia-4crh,Primary Gun,1
bc_invincible,102-cp-pi_x16-turret,102-he-wwi-uk,Tertiary Gun,2
bc_invincible,7-p-maxim-marki_x7,7-s-303-british,Security Gun,3
bc_invincible,450-tt-hull_x5-aft,,,
bc_invincible,placeholder_torpedo,,,
bc_invincible|1914_8,305-ag-bviii_apsy-cf,305-apc-markvia-4crh,Primary Gun,1
bc_invincible|1914_8,102-cp-pi*_x12,102-he-wwi-uk,Secondary Gun,2
bc_invincible|1914_8,76-cp-ha-markii_x1-aft,76-he-uk-early,AA Battery,3
bc_invincible|1914_8,450-tt-hull_x5-aft,,,
bc_invincible|1914_8,placeholder_torpedo,,,
bc_invincible|1914_11,305-ag-bviii_apsy-cf,305-apc-markvia-4crh,Primary Gun,1
bc_invincible|1914_11,102-cp-pi*_x12,102-he-wwi-uk,Secondary Gun,2
bc_invincible|1914_11,76-cp-ha-markii_x1-aft,76-he-uk-early,AA Battery,3
bc_invincible|1914_11,57-p-markic-ha_x1-aft,57-he-aa-uk,AA Battery,4
bc_invincible|1914_11,450-tt-hull_x5-aft,,,
bc_invincible|1914_11,placeholder_torpedo,,,
bc_invincible|1914_11_inf,305-ag-bviii_apsy-cf,305-apc-markvia-4crh,Primary Gun,1
bc_invincible|1914_11_inf,102-cp-pi*_x12,102-he-wwi-uk,Secondary Gun,2
bc_invincible|1914_11_inf,76-cp-ha-markii_x1-aft,76-he-uk-early,AA Battery,3
bc_invincible|1914_11_inf,450-tt-hull_x5-aft,,,
bc_invincible|1914_11_inf,placeholder_torpedo,,,
bc_invincible|1915_7,305-ag-bviii_apsy-cf,305-apc-markvia-4crh,Primary Gun,1
bc_invincible|1915_7,102-cp-pi*_x12,102-he-wwi-uk,Secondary Gun,2
bc_invincible|1915_7,76-cp-ha-markii_x1-aft,76-he-uk-early,AA Battery,3
bc_invincible|1915_7,57-p-markic-ha_x1-aft,57-he-aa-uk,AA Battery,4
bc_invincible|1915_7,450-tt-hull_x5-aft,,,
bc_invincible|1915_7,placeholder_torpedo,,,
bc_invincible_1916,305-ag-bviii_apsy-cf,305-apc-markvia-4crh,Primary Gun,1
bc_invincible_1916,102-cp-pi*_x12,102-he-wwi-uk,Secondary Gun,2
bc_invincible_1916,76-cp-ha-markii_x1-aft,76-he-uk-early,AA Battery,3
bc_invincible_1916,57-p-markic-ha_x1-aft,57-he-aa-uk,AA Battery,4
bc_invincible_1916,450-tt-hull_x5-aft,,,
bc_invincible_1916,placeholder_torpedo,,,
bc_invincible_1916|1917_4,305-ag-bviii_apsy-cf,305-apc-markvia-4crh,Primary Gun,1
bc_invincible_1916|1917_4,102-cp-pi*_x12,102-he-wwi-uk,Secondary Gun,2
bc_invincible_1916|1917_4,102-cp-ha-markii_x1-fantail,102-he-wwi-uk,AA Battery,3
bc_invincible_1916|1917_4,76-cp-ha-markii_x1-aft,76-he-uk-early,AA Battery,4
bc_invincible_1916|1917_4,450-tt-hull_x5-aft,,,
bc_invincible_1916|1917_4,placeholder_torpedo,,,
bb_revenge,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge,152-c-pix_x14,152-cpbc-2crh,Secondary Gun,2
bb_revenge,152-gs-pix_x2,152-cpbc-2crh,Secondary Gun,2
bb_revenge,76-cp-ha-markii_x2-revenge,76-he-uk-early,AA Battery,3
bb_revenge,533-tt-hull_x4-side,,,
bb_revenge,placeholder_torpedo,,,
bb_ramillies_1915,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_ramillies_1915,152-c-pix_x14,152-cpbc-2crh,Secondary Gun,2
bb_ramillies_1915,152-gs-pix_x2,152-cpbc-2crh,Secondary Gun,2
bb_ramillies_1915,76-cp-ha-markii_x2-revenge,76-he-uk-early,AA Battery,3
bb_ramillies_1915,533-tt-hull_x4-side,,,
bb_ramillies_1915,placeholder_torpedo,,,
bb_revenge_1918,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge_1918,152-c-pix_x14,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918,152-gs-pix_x2,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918,76-cp-ha-markii_x2-revenge,76-he-uk-early,AA Battery,3
bb_revenge_1918,533-tt-hull_x4-side,,,
bb_revenge_1918,placeholder_torpedo,,,
bb_revenge_1918|1928,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge_1918|1928,152-c-pix_x12-rev,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918|1928,102-cp-ha-markiii_x4-repulse,102-he-uk,AA Battery,3
bb_revenge_1918|1928,533-tt-hull_x4-side,,,
bb_revenge_1918|1928,placeholder_torpedo,,,
bb_revenge_1918|1931,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge_1918|1931,152-c-pix_x12-rev,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918|1931,102-cp-ha-markiii_x4-repulse,102-he-uk,AA Battery,3
bb_revenge_1918|1931,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_revenge_1918|1931,12-cp-markii_x2-fore,12-b-uk,AA Battery,5
bb_revenge_1918|1931,533-tt-hull_x2-side,,,
bb_revenge_1918|1931,placeholder_torpedo,,,
bb_royal_oak_1936,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_royal_oak_1936,152-c-pix_x12-rev,152-cpbc-2crh,Secondary Gun,2
bb_royal_oak_1936,102-cp-ha-markiii_x4-repulse,102-he-uk,AA Battery,3
bb_royal_oak_1936,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_royal_oak_1936,12-cp-markii_x2-fore,12-b-uk,AA Battery,5
bb_royal_oak_1936,533-tt-hull_x4-side,,,
bb_royal_oak_1936,placeholder_torpedo,,,
bb_revenge_1918|1936,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge_1918|1936,152-c-pix_x12-rev,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918|1936,102-cp-twin-ha-markxix_x4-rev,102-he-markxix,Secondary Gun,3
bb_revenge_1918|1936,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_revenge_1918|1936,12-cp-markii_x2-fore,12-b-uk,AA Battery,5
bb_revenge_1918|1936,533-tt-hull_x2-side,,,
bb_revenge_1918|1936,placeholder_torpedo,,,
bb_royal_oak_1936|1938,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_royal_oak_1936|1938,152-c-pix_x12-rev,152-cpbc-2crh,Secondary Gun,2
bb_royal_oak_1936|1938,102-cp-twin-ha-markxix_x4-rev,102-he-markxix,Secondary Gun,3
bb_royal_oak_1936|1938,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_royal_oak_1936|1938,12-cp-markii_x2-fore,12-b-uk,AA Battery,5
bb_royal_oak_1936|1938,533-tt-hull_x4-side,,,
bb_royal_oak_1936|1938,placeholder_torpedo,,,
bb_revenge_1918|1938,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge_1918|1938,152-c-pix_x12-rev,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918|1938,102-cp-twin-ha-markxix_x4-rev,102-he-markxix,Secondary Gun,3
bb_revenge_1918|1938,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_revenge_1918|1938,12-cp-markii_x2-fore,12-b-uk,AA Battery,5
bb_revenge_1918|1941_rs,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge_1918|1941_rs,152-c-pix_x12-rev,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918|1941_rs,102-cp-twin-ha-markxix_x4-rev,102-he-markxix,Secondary Gun,3
bb_revenge_1918|1941_rs,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_revenge_1918|1941_rs,20-p-mark1_x10-rs,20-he-uk,AA Battery,5
bb_revenge_1918|1941,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge_1918|1941,152-c-pix_x12-rev,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918|1941,102-cp-twin-ha-markxix_x4-rev,102-he-markxix,Secondary Gun,3
bb_revenge_1918|1941,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_revenge_1918|1941,40-cp-markvii_x2-turret,40-he-2pdr,AA Battery,4
bb_revenge_1918|1941,20-p-mark1_x10-rs,20-he-uk,AA Battery,5
bb_revenge_1918|1943,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge_1918|1943,152-c-pix_x8,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918|1943,102-cp-twin-ha-markxix_x4-rev,102-he-markxix,Secondary Gun,3
bb_revenge_1918|1943,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_revenge_1918|1943,40-cp-markvii_x2-turret,40-he-2pdr,AA Battery,4
bb_revenge_1918|1943,20-p-mark1_x10-rs,20-he-uk,AA Battery,5
bb_revenge_1918|1943_resolution,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge_1918|1943_resolution,152-c-pix_x10-res,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918|1943_resolution,102-cp-twin-ha-markxix_x4-rev,102-he-markxix,Secondary Gun,3
bb_revenge_1918|1943_resolution,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_revenge_1918|1943_resolution,40-cp-markvii_x2-turret,40-he-2pdr,AA Battery,4
bb_revenge_1918|1943_resolution,20-p-mark1_x10-rs,20-he-uk,AA Battery,5
bb_revenge_1918|1943_ramillies,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge_1918|1943_ramillies,152-c-pix_x8,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918|1943_ramillies,102-cp-twin-ha-markxix_x4-rev,102-he-markxix,Secondary Gun,3
bb_revenge_1918|1943_ramillies,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_revenge_1918|1943_ramillies,40-cp-markvii_x2-turret,40-he-2pdr,AA Battery,4
bb_revenge_1918|1943_ramillies,20-p-markv_x10,20-he-uk,AA Battery,5
bb_revenge_1918|1943_ramillies,20-p-mark1_x10-rs,20-he-uk,AA Battery,5
bb_revenge_1918|1943_royal_sovereign,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge_1918|1943_royal_sovereign,152-c-pix_x8,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918|1943_royal_sovereign,102-cp-twin-ha-markxix_x4-rev,102-he-markxix,Secondary Gun,3
bb_revenge_1918|1943_royal_sovereign,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_revenge_1918|1943_royal_sovereign,40-cp-markvii_x2-turret,40-he-2pdr,AA Battery,4
bb_revenge_1918|1943_royal_sovereign,20-p-markv_x6-rs,20-he-uk,AA Battery,5
bb_revenge_1918|1943_royal_sovereign,20-p-mark1_x14-rs,20-he-uk,AA Battery,5
bb_revenge_1918|1944_ramillies,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_revenge_1918|1944_ramillies,152-c-pix_x8,152-cpbc-2crh,Secondary Gun,2
bb_revenge_1918|1944_ramillies,102-cp-twin-ha-markxix_x4-rev,102-he-markxix,Secondary Gun,3
bb_revenge_1918|1944_ramillies,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_revenge_1918|1944_ramillies,40-cp-markvii_x2-turret,40-he-2pdr,AA Battery,4
bb_revenge_1918|1944_ramillies,20-p-markv_x10,20-he-uk,AA Battery,5
bb_revenge_1918|1944_ramillies,20-p-mark1_x13-ram,20-he-uk,AA Battery,5
bb_arkhangelsk,381-ag-markii_abxy,381-apc-markia,Primary Gun,1
bb_arkhangelsk,152-c-pix_x8,152-cpbc-2crh,Secondary Gun,2
bb_arkhangelsk,102-cp-twin-ha-markxix_x4-rev,102-he-markxix,Secondary Gun,3
bb_arkhangelsk,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_arkhangelsk,40-cp-markvii_x2-turret,40-he-2pdr,AA Battery,4
bb_arkhangelsk,20-p-markv_x6-rs,20-he-uk,AA Battery,5
bb_arkhangelsk,20-p-mark1_x14-rs,20-he-uk,AA Battery,5
bb_almirante_latorre,356-ag-marki_abrxy,356-apc-markia,Primary Gun,1
bb_almirante_latorre,152-c-pxii_x16,152-cpc-4crh,Secondary Gun,2
bb_almirante_latorre,76-cp-ha-markii_x2,76-he-uk-early,AA Battery,3
bb_almirante_latorre,533-tt-hull_x4-side,,,
bb_almirante_latorre,placeholder_torpedo,,,
bb_canada,356-ag-marki_abrxy,356-apc-markia,Primary Gun,1
bb_canada,152-c-pxii_x16,152-cpc-4crh,Secondary Gun,2
bb_canada,76-cp-ha-markii_x2,76-he-uk-early,AA Battery,3
bb_canada,533-tt-hull_x4-side,,,
bb_canada,placeholder_torpedo,,,
bb_canada|1916,356-ag-marki_abrxy,356-apc-markia,Primary Gun,1
bb_canada|1916,152-c-pxii_x12,152-cpc-4crh,Secondary Gun,2
bb_canada|1916,76-cp-ha-markii_x2,76-he-uk-early,AA Battery,3
bb_canada|1916,533-tt-hull_x4-side,,,
bb_canada|1916,placeholder_torpedo,,,
bb_almirante_latorre|1920,356-ag-marki_abrxy,356-apc-markia,Primary Gun,1
bb_almirante_latorre|1920,152-c-pxii_x12,152-cpc-4crh,Secondary Gun,2
bb_almirante_latorre|1920,76-cp-ha-markii_x2,76-he-uk-early,AA Battery,3
bb_almirante_latorre|1920,533-tt-hull_x4-side,,,
bb_almirante_latorre|1920,placeholder_torpedo,,,
bb_queen_elizabeth,381-ag-marki_abxy,381-apc-markia,Primary Gun,1
bb_queen_elizabeth,152-c-pix_x16,152-cpbc-2crh,Secondary Gun,2
bb_queen_elizabeth,76-cp-ha-markii_x2,76-he-uk-early,AA Battery,3
bb_queen_elizabeth,533-tt-hull_x4-side,,,
bb_queen_elizabeth,placeholder_torpedo,,,
bb_queen_elizabeth|warspite,381-ag-marki_abxy,381-apc-markia,Primary Gun,1
bb_queen_elizabeth|warspite,152-c-pix_x12-qe,152-cpbc-2crh,Secondary Gun,2
bb_queen_elizabeth|warspite,152-gs-pix_x2-side,152-cpbc-2crh,Secondary Gun,2
bb_queen_elizabeth|warspite,76-cp-ha-markii_x2,76-he-uk-early,AA Battery,3
bb_queen_elizabeth|warspite,533-tt-hull_x4-side,,,
bb_queen_elizabeth|warspite,placeholder_torpedo,,,
bb_queen_elizabeth_1916,381-ag-marki_abxy,381-apc-markia,Primary Gun,1
bb_queen_elizabeth_1916,152-c-pix_x12-qe,152-cpbc-2crh,Secondary Gun,2
bb_queen_elizabeth_1916,76-cp-ha-markii_x4,76-he-uk-early,AA Battery,3
bb_queen_elizabeth_1916,533-tt-hull_x4-side,,,
bb_queen_elizabeth_1916,placeholder_torpedo,,,
bb_queen_elizabeth_1916|1926,381-ag-marki_abxy,381-apc-markia,Primary Gun,1
bb_queen_elizabeth_1916|1926,152-c-pix_x12-qe,152-cpbc-2crh,Secondary Gun,2
bb_queen_elizabeth_1916|1926,102-cp-ha-markiii_x4-repulse,102-he-uk,AA Battery,3
bb_queen_elizabeth_1916|1926,533-tt-hull_x4-side,,,
bb_queen_elizabeth_1916|1926,placeholder_torpedo,,,
bb_queen_elizabeth_1924,381-ag-marki_abxy,381-apc-markia,Primary Gun,1
bb_queen_elizabeth_1924,152-c-pix_x12-qe,152-cpbc-2crh,Secondary Gun,2
bb_queen_elizabeth_1924,102-cp-ha-markiii_x4-repulse,102-he-uk,AA Battery,3
bb_queen_elizabeth_1924,533-tt-hull_x4-side,,,
bb_queen_elizabeth_1924,placeholder_torpedo,,,
bb_queen_elizabeth_1924|valiant,381-ag-marki_abxy,381-apc-markia,Primary Gun,1
bb_queen_elizabeth_1924|valiant,152-c-pix_x12-qe,152-cpbc-2crh,Secondary Gun,2
bb_queen_elizabeth_1924|valiant,102-cp-ha-markiii_x4-repulse,102-he-uk,AA Battery,3
bb_queen_elizabeth_1924|valiant,40-cp-markv_x1-fore,40-he-2pdr,AA Battery,4
bb_queen_elizabeth_1924|valiant,533-tt-hull_x2-side,,,
bb_queen_elizabeth_1924|valiant,placeholder_torpedo,,,
bb_queen_elizabeth_1924|1930,381-ag-marki_abxy,381-apc-markia,Primary Gun,1
bb_queen_elizabeth_1924|1930,152-c-pix_x12-qe,152-cpbc-2crh,Secondary Gun,2
bb_queen_elizabeth_1924|1930,102-cp-ha-markiii_x4-repulse,102-he-uk,AA Battery,3
bb_queen_elizabeth_1924|1930,533-tt-hull_x2-side,,,
bb_queen_elizabeth_1924|1930,placeholder_torpedo,,,
bb_barham_1930,381-ag-marki_abxy,381-apc-markia,Primary Gun,1
bb_barham_1930,152-c-pix_x12-qe,152-cpbc-2crh,Secondary Gun,2
bb_barham_1930,102-cp-ha-markiii_x4-repulse,102-he-uk,AA Battery,3
bb_barham_1930,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_barham_1930,12-cp-markii_x2-fore,12-b-uk,AA Battery,5
bb_barham_1930,533-tt-hull_x2-side,,,
bb_barham_1930,placeholder_torpedo,,,
bb_queen_elizabeth_1924|1935,381-ag-marki_abxy,381-apc-markia,Primary Gun,1
bb_queen_elizabeth_1924|1935,152-c-pix_x12-qe,152-cpbc-2crh,Secondary Gun,2
bb_queen_elizabeth_1924|1935,102-cp-ha-markiii_x4-repulse,102-he-uk,AA Battery,3
bb_queen_elizabeth_1924|1935,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_queen_elizabeth_1924|1935,533-tt-hull_x2-side,,,
bb_queen_elizabeth_1924|1935,placeholder_torpedo,,,
bb_malaya_1934,381-ag-marki_abxy,381-apc-markia,Primary Gun,1
bb_malaya_1934,152-c-pix_x12-qe,152-cpbc-2crh,Secondary Gun,2
bb_malaya_1934,102-cp-twin-ha-markxix_x4,102-he-markxix,Secondary Gun,3
bb_malaya_1934,40-cp-markv_x2-side,40-he-2pdr,AA Battery,4
bb_malaya_1934,12-cp-markii_x4-val,12-b-uk,AA Battery,5
